## Sat Feb  4 17:34:55 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9dahtbtd --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9dahtbtd --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_9dahtbtd/queries.fasta --evalue 0.00001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope 1236 --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
NGJCOJPH_00517	1123514.KB905900_gene2151	5.19e-141	421.0	COG2132@1|root,COG2132@2|Bacteria,1MU0J@1224|Proteobacteria,1RQ4N@1236|Gammaproteobacteria,462IK@72273|Thiotrichales	1236|Gammaproteobacteria	Q	PFAM multicopper oxidase, type 1 multicopper oxidase, type 2 multicopper oxidase, type 3	cueO	GO:0003674,GO:0003824,GO:0004322,GO:0005488,GO:0005507,GO:0005575,GO:0005623,GO:0006950,GO:0008150,GO:0008152,GO:0009636,GO:0010035,GO:0010038,GO:0010273,GO:0016491,GO:0016679,GO:0016682,GO:0016722,GO:0016724,GO:0030288,GO:0030313,GO:0031975,GO:0042221,GO:0042597,GO:0043167,GO:0043169,GO:0044464,GO:0046688,GO:0046872,GO:0046914,GO:0050896,GO:0055114,GO:0061687,GO:0097501,GO:0098754,GO:1990169	1.3.3.5	ko:K08100,ko:K14588	ko00860,ko01110,map00860,map01110	-	R02394	RC01983	ko00000,ko00001,ko01000	-	-	iECH74115_1262.ECH74115_0130,iECSP_1301.ECSP_0124,iSbBS512_1146.SbBS512_E0116	Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3,TAT_signal
NGJCOJPH_00519	1049564.TevJSym_ap00140	1.84e-86	263.0	COG3667@1|root,COG3667@2|Bacteria,1MXW6@1224|Proteobacteria,1RZEY@1236|Gammaproteobacteria,1J66N@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	P	Copper resistance protein B precursor (CopB)	copB	-	-	ko:K07233	-	-	-	-	ko00000	-	-	-	CopB
NGJCOJPH_00521	412965.COSY_0222	7.89e-206	575.0	COG0635@1|root,COG0635@2|Bacteria,1MU76@1224|Proteobacteria,1RN6I@1236|Gammaproteobacteria,1J4XU@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Involved in the biosynthesis of porphyrin-containing compound	yggW	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006725,GO:0006778,GO:0006779,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0048037,GO:0051186,GO:0051188,GO:0051536,GO:0051539,GO:0051540,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	-	-	-	-	-	-	-	-	-	-	HemN_C,Radical_SAM
NGJCOJPH_00522	413404.Rmag_0228	1.13e-126	362.0	COG0127@1|root,COG0127@2|Bacteria,1MUK5@1224|Proteobacteria,1S27C@1236|Gammaproteobacteria,1J5SJ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA RNA and avoiding chromosomal lesions	rdgB	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035870,GO:0036220,GO:0036222,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0046983,GO:0047429,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	3.6.1.66	ko:K02428	ko00230,map00230	-	R00426,R00720,R01855,R02100,R02720,R03531	RC00002	ko00000,ko00001,ko01000	-	-	iEC55989_1330.EC55989_3247,iECO111_1330.ECO111_3702,iECSE_1348.ECSE_3222,iECW_1372.ECW_m3212,iEKO11_1354.EKO11_0774,iEcE24377_1341.EcE24377A_3298,iWFL_1372.ECW_m3212	Ham1p_like
NGJCOJPH_00523	413404.Rmag_0227	1.31e-127	366.0	COG0120@1|root,COG0120@2|Bacteria,1MVGR@1224|Proteobacteria,1RNF8@1236|Gammaproteobacteria,1J5G3@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	G	Catalyzes the reversible conversion of ribose-5- phosphate to ribulose 5-phosphate	rpiA	GO:0003674,GO:0003824,GO:0004751,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006014,GO:0006081,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009052,GO:0009117,GO:0009987,GO:0016853,GO:0016860,GO:0016861,GO:0019321,GO:0019362,GO:0019637,GO:0019682,GO:0019693,GO:0034641,GO:0042802,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046496,GO:0051156,GO:0051186,GO:0055086,GO:0071704,GO:0072524,GO:1901135,GO:1901360,GO:1901564	5.3.1.6	ko:K01807	ko00030,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167,M00580	R01056	RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	Rib_5-P_isom_A
NGJCOJPH_00525	413404.Rmag_0225	2.2e-42	139.0	COG0425@1|root,COG0425@2|Bacteria,1MZA5@1224|Proteobacteria,1SCFA@1236|Gammaproteobacteria,1J6VF@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	O	Belongs to the sulfur carrier protein TusA family	-	-	-	ko:K04085	ko04122,map04122	-	-	-	ko00000,ko00001,ko01000,ko03016	-	-	-	TusA
NGJCOJPH_00526	413404.Rmag_0224	5.73e-120	342.0	COG2210@1|root,COG2210@2|Bacteria,1RDUG@1224|Proteobacteria,1RRM7@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	DsrE/DsrF/DrsH-like family	-	-	-	-	-	-	-	-	-	-	-	-	DrsE_2
NGJCOJPH_00527	413404.Rmag_0223	8.04e-99	293.0	COG0560@1|root,COG0560@2|Bacteria,1RA1A@1224|Proteobacteria,1S21J@1236|Gammaproteobacteria,1J5QX@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Phosphoserine phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	HAD
NGJCOJPH_00528	519989.ECTPHS_12019	1.26e-58	191.0	COG1611@1|root,COG1611@2|Bacteria,1MU6N@1224|Proteobacteria,1RSPA@1236|Gammaproteobacteria,1WXV0@135613|Chromatiales	1236|Gammaproteobacteria	S	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	-	-	3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240	-	R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	Lysine_decarbox
NGJCOJPH_00529	413404.Rmag_0222	4.41e-289	791.0	COG0001@1|root,COG0001@2|Bacteria,1MUY5@1224|Proteobacteria,1RM7N@1236|Gammaproteobacteria,1J53B@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Aminotransferase	hemL	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006725,GO:0006778,GO:0006779,GO:0006782,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016853,GO:0016866,GO:0016869,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042168,GO:0042286,GO:0042440,GO:0042802,GO:0044237,GO:0044249,GO:0044271,GO:0046148,GO:0046483,GO:0046501,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	5.4.3.8	ko:K01845	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120	M00121	R02272	RC00677	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	iUMNK88_1353.UMNK88_158	Aminotran_3
NGJCOJPH_00530	413404.Rmag_0221	1.65e-221	613.0	COG0470@1|root,COG0470@2|Bacteria,1MY1W@1224|Proteobacteria,1RNYA@1236|Gammaproteobacteria,1J5Z4@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	L	COG0470 ATPase involved in DNA replication	holB	GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0032991,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0061695,GO:0071704,GO:0090304,GO:1901360,GO:1901576,GO:1902494,GO:1990234	2.7.7.7	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2,DNApol3-delta_C
NGJCOJPH_00531	413404.Rmag_0220	5.29e-119	343.0	COG0125@1|root,COG0125@2|Bacteria,1MV9C@1224|Proteobacteria,1S26C@1236|Gammaproteobacteria,1J5Z5@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis	tmk	GO:0003674,GO:0003824,GO:0004798,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006220,GO:0006221,GO:0006227,GO:0006233,GO:0006235,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009041,GO:0009058,GO:0009117,GO:0009123,GO:0009132,GO:0009133,GO:0009138,GO:0009139,GO:0009141,GO:0009142,GO:0009147,GO:0009148,GO:0009165,GO:0009186,GO:0009189,GO:0009196,GO:0009197,GO:0009200,GO:0009202,GO:0009211,GO:0009212,GO:0009219,GO:0009221,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009987,GO:0015949,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019692,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046072,GO:0046075,GO:0046077,GO:0046385,GO:0046483,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.7.4.9	ko:K00943	ko00240,ko01100,map00240,map01100	M00053	R02094,R02098	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	iECABU_c1320.ECABU_c13120,ic_1306.c1370	Thymidylate_kin
NGJCOJPH_00532	413404.Rmag_0218	6.42e-164	476.0	COG0115@1|root,COG0115@2|Bacteria,1MZAK@1224|Proteobacteria,1RPPG@1236|Gammaproteobacteria	1236|Gammaproteobacteria	EH	4-amino-4-deoxychorismate lyase	pabC	GO:0003674,GO:0003824,GO:0005488,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008696,GO:0009987,GO:0016829,GO:0016830,GO:0016833,GO:0019752,GO:0019842,GO:0030170,GO:0034641,GO:0036094,GO:0042558,GO:0043167,GO:0043168,GO:0043436,GO:0043603,GO:0044237,GO:0044281,GO:0046483,GO:0048037,GO:0050662,GO:0051186,GO:0070279,GO:0071704,GO:0097159,GO:1901360,GO:1901363,GO:1901564	4.1.3.38	ko:K02619	ko00790,map00790	-	R05553	RC01843,RC02148	ko00000,ko00001,ko01000	-	-	iAPECO1_1312.APECO1_177,iE2348C_1286.E2348C_1188,iECED1_1282.ECED1_1239,iECNA114_1301.ECNA114_1153,iECOK1_1307.ECOK1_1203,iECS88_1305.ECS88_1110,iECSF_1327.ECSF_0995,iECUMN_1333.ECUMN_1273,iJN746.PP_1917,iPC815.YPO1603,iUMN146_1321.UM146_11845,iUTI89_1310.UTI89_C1222,ic_1306.c1366	Aminotran_4
NGJCOJPH_00533	413404.Rmag_0217	1.17e-143	408.0	arCOG03638@1|root,2Z8W3@2|Bacteria,1N2PH@1224|Proteobacteria,1RMI8@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Protein of unknown function (DUF1538)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1538
NGJCOJPH_00534	413404.Rmag_0216	6.24e-145	412.0	arCOG03638@1|root,2Z8W3@2|Bacteria,1N2PH@1224|Proteobacteria,1RMI8@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Protein of unknown function (DUF1538)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1538
NGJCOJPH_00535	413404.Rmag_0215	8.1e-71	214.0	COG0347@1|root,COG0347@2|Bacteria,1RI28@1224|Proteobacteria,1S62Z@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	Belongs to the P(II) protein family	VV0993	-	-	-	-	-	-	-	-	-	-	-	-
NGJCOJPH_00536	412965.COSY_0209	4.37e-79	236.0	COG2905@1|root,COG2905@2|Bacteria,1RI05@1224|Proteobacteria,1S7Q3@1236|Gammaproteobacteria,1JBJ3@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	T	Domain in cystathionine beta-synthase and other proteins.	-	-	-	-	-	-	-	-	-	-	-	-	CBS
NGJCOJPH_00537	413404.Rmag_0213	2.27e-121	349.0	COG3439@1|root,COG3439@2|Bacteria,1REDZ@1224|Proteobacteria,1RPW4@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Domain of unknown function DUF302	-	-	-	-	-	-	-	-	-	-	-	-	DUF302
NGJCOJPH_00541	521719.ATXQ01000008_gene1068	1.17e-115	337.0	COG2801@1|root,COG2801@2|Bacteria,1MVN5@1224|Proteobacteria,1RP6D@1236|Gammaproteobacteria,1YKUK@136841|Pseudomonas aeruginosa group	1236|Gammaproteobacteria	L	Integrase core domain	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	rve,rve_3
NGJCOJPH_00543	525244.HMPREF0023_1675	8.49e-106	320.0	COG3039@1|root,COG3039@2|Bacteria,1MVDK@1224|Proteobacteria,1RR0T@1236|Gammaproteobacteria,3NMV5@468|Moraxellaceae	1236|Gammaproteobacteria	L	Transposase domain (DUF772)	-	-	-	ko:K07481	-	-	-	-	ko00000	-	-	-	DDE_Tnp_1,DUF772
NGJCOJPH_00545	413404.Rmag_0211	1.4e-297	818.0	COG0260@1|root,COG0260@2|Bacteria,1MUF9@1224|Proteobacteria,1RNM1@1236|Gammaproteobacteria,1J4XV@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides	pepA	GO:0001073,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004177,GO:0005488,GO:0006139,GO:0006259,GO:0006276,GO:0006310,GO:0006351,GO:0006355,GO:0006508,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008238,GO:0009056,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016787,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0031323,GO:0031326,GO:0031554,GO:0031564,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042150,GO:0043170,GO:0043171,GO:0043244,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070011,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140096,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1903506,GO:2000112,GO:2001141	3.4.11.1	ko:K01255	ko00480,ko01100,map00480,map01100	-	R00899,R04951	RC00096,RC00141	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_M17,Peptidase_M17_N
NGJCOJPH_00546	413404.Rmag_0210	5.21e-134	384.0	COG1651@1|root,COG1651@2|Bacteria,1RD39@1224|Proteobacteria,1S3U8@1236|Gammaproteobacteria,1J675@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	O	Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process	dsbC	-	5.3.4.1	ko:K03981	-	-	-	-	ko00000,ko01000,ko02044,ko03110	3.A.7.11.1	-	-	DsbC_N,Thioredoxin_2
NGJCOJPH_00547	413404.Rmag_0209	1.7e-277	762.0	COG0144@1|root,COG0781@1|root,COG0144@2|Bacteria,COG0781@2|Bacteria,1MWPE@1224|Proteobacteria,1RN8X@1236|Gammaproteobacteria,1J5DY@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Specifically methylates the cytosine at position 967 (m5C967) of 16S rRNA	sun	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.176	ko:K03500	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltr_RsmB-F,Methyltr_RsmF_N,NusB
NGJCOJPH_00550	740709.A10D4_05537	1.09e-63	206.0	COG1226@1|root,2Z7ZD@2|Bacteria,1MXKM@1224|Proteobacteria,1RNMT@1236|Gammaproteobacteria,2QF58@267893|Idiomarinaceae	1236|Gammaproteobacteria	P	Polycystin cation channel	-	-	-	ko:K08714	-	-	-	-	ko00000,ko02000	1.A.1.14	-	-	Ion_trans
NGJCOJPH_00552	981336.F944_00248	1.19e-41	138.0	COG2963@1|root,COG2963@2|Bacteria,1MZ3D@1224|Proteobacteria,1S6KR@1236|Gammaproteobacteria,3NP7G@468|Moraxellaceae	1236|Gammaproteobacteria	L	Transposase	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	HTH_Tnp_1
NGJCOJPH_00553	521719.ATXQ01000008_gene1068	2.89e-116	338.0	COG2801@1|root,COG2801@2|Bacteria,1MVN5@1224|Proteobacteria,1RP6D@1236|Gammaproteobacteria,1YKUK@136841|Pseudomonas aeruginosa group	1236|Gammaproteobacteria	L	Integrase core domain	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	rve,rve_3
NGJCOJPH_00557	981336.F944_00248	1.19e-41	138.0	COG2963@1|root,COG2963@2|Bacteria,1MZ3D@1224|Proteobacteria,1S6KR@1236|Gammaproteobacteria,3NP7G@468|Moraxellaceae	1236|Gammaproteobacteria	L	Transposase	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	HTH_Tnp_1
NGJCOJPH_00558	521719.ATXQ01000008_gene1068	2.89e-116	338.0	COG2801@1|root,COG2801@2|Bacteria,1MVN5@1224|Proteobacteria,1RP6D@1236|Gammaproteobacteria,1YKUK@136841|Pseudomonas aeruginosa group	1236|Gammaproteobacteria	L	Integrase core domain	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	rve,rve_3
NGJCOJPH_00559	1122599.AUGR01000009_gene2483	1.31e-43	147.0	COG3350@1|root,COG3350@2|Bacteria,1RKTG@1224|Proteobacteria,1S70I@1236|Gammaproteobacteria,1XK8G@135619|Oceanospirillales	1236|Gammaproteobacteria	S	monooxygenase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
NGJCOJPH_00561	521719.ATXQ01000008_gene1068	9.77e-63	199.0	COG2801@1|root,COG2801@2|Bacteria,1MVN5@1224|Proteobacteria,1RP6D@1236|Gammaproteobacteria,1YKUK@136841|Pseudomonas aeruginosa group	1236|Gammaproteobacteria	L	Integrase core domain	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	rve,rve_3
NGJCOJPH_00569	413404.Rmag_0423	5.22e-282	773.0	COG0538@1|root,COG0538@2|Bacteria,1MW3J@1224|Proteobacteria,1RNMD@1236|Gammaproteobacteria,1J4Z7@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	C	Isocitrate	icd	GO:0003674,GO:0003824,GO:0004448,GO:0004450,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006091,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0022900,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0055114	1.1.1.42	ko:K00031	ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146	M00009,M00010,M00173,M00740	R00267,R00268,R01899	RC00001,RC00084,RC00114,RC00626,RC02801	br01601,ko00000,ko00001,ko00002,ko01000	-	-	e_coli_core.b1136,iAF1260.b1136,iECDH1ME8569_1439.ECDH1ME8569_1071,iEcDH1_1363.EcDH1_2511,iJN746.PP_4011,iJO1366.b1136,iJR904.b1136,iY75_1357.Y75_RS05930,iYL1228.KPN_01144	Iso_dh
NGJCOJPH_00571	713587.THITH_11515	1.99e-198	568.0	COG1171@1|root,COG1171@2|Bacteria,1MVWJ@1224|Proteobacteria,1RMY6@1236|Gammaproteobacteria,1WWPJ@135613|Chromatiales	1236|Gammaproteobacteria	E	Catalyzes the anaerobic formation of alpha-ketobutyrate and ammonia from threonine in a two-step reaction. The first step involved a dehydration of threonine and a production of enamine intermediates (aminocrotonate), which tautomerizes to its imine form (iminobutyrate). Both intermediates are unstable and short- lived. The second step is the nonenzymatic hydrolysis of the enamine imine intermediates to form 2-ketobutyrate and free ammonia. In the low water environment of the cell, the second step is accelerated by RidA	ilvA	GO:0003674,GO:0003824,GO:0004794,GO:0005488,GO:0006082,GO:0006520,GO:0006549,GO:0006566,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009081,GO:0009082,GO:0009097,GO:0009987,GO:0016053,GO:0016597,GO:0016829,GO:0016840,GO:0016841,GO:0019752,GO:0019842,GO:0030170,GO:0031406,GO:0036094,GO:0043167,GO:0043168,GO:0043177,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0048037,GO:0050662,GO:0070279,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.3.1.19	ko:K01754	ko00260,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00290,map01100,map01110,map01130,map01200,map01230	M00570	R00220,R00996	RC00418,RC02600	ko00000,ko00001,ko00002,ko01000	-	-	iAPECO1_1312.APECO1_2699	PALP,Thr_dehydrat_C
NGJCOJPH_00572	413404.Rmag_0421	3.32e-164	461.0	COG0637@1|root,COG0637@2|Bacteria,1PUMZ@1224|Proteobacteria,1RPII@1236|Gammaproteobacteria,1J6UP@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	Haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
NGJCOJPH_00573	413404.Rmag_0420	1.35e-83	248.0	COG1734@1|root,COG1734@2|Bacteria,1RD08@1224|Proteobacteria,1S47H@1236|Gammaproteobacteria,1J63Q@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	T	Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters. Also required for regulation of fis expression	dksA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	-	ko:K06204	ko02026,map02026	-	-	-	ko00000,ko00001,ko03000,ko03009,ko03021	-	-	-	zf-dskA_traR
NGJCOJPH_00574	413404.Rmag_0419	2.89e-202	562.0	COG0611@1|root,COG0611@2|Bacteria,1MU9X@1224|Proteobacteria,1RNHU@1236|Gammaproteobacteria,1J5B5@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Catalyzes the ATP-dependent phosphorylation of thiamine- monophosphate (TMP) to form thiamine-pyrophosphate (TPP), the active form of vitamin B1	thiL	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009030,GO:0009058,GO:0009108,GO:0009110,GO:0009228,GO:0009229,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0017076,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0042357,GO:0042364,GO:0042723,GO:0042724,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046483,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.7.4.16	ko:K00946	ko00730,ko01100,map00730,map01100	M00127	R00617	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	iSFV_1184.SFV_0382	AIRS,AIRS_C
