transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
TRINITY_DN1638_c6_g1_i6	TRINITY_DN1638_c6_g1_i6	3218	2985.36	1140.00	156.21	107.43	100.00
TRINITY_DN163937_c0_g1_i1	TRINITY_DN163937_c0_g1_i1	382	149.83	4.00	10.92	7.51	100.00
TRINITY_DN163948_c0_g1_i1	TRINITY_DN163948_c0_g1_i1	359	127.03	7.00	22.54	15.50	100.00
TRINITY_DN163957_c0_g1_i1	TRINITY_DN163957_c0_g1_i1	319	87.92	6.00	27.91	19.20	100.00
TRINITY_DN163965_c0_g1_i1	TRINITY_DN163965_c0_g1_i1	333	101.49	2.00	8.06	5.54	100.00
TRINITY_DN16398_c1_g1_i1	TRINITY_DN16398_c1_g1_i1	1037	804.36	18.00	9.15	6.30	100.00
TRINITY_DN1639_c0_g1_i12	TRINITY_DN1639_c0_g1_i12	3750	3517.36	925.00	107.58	73.99	100.00
TRINITY_DN163_c3_g1_i2	TRINITY_DN163_c3_g1_i2	711	478.37	61.00	52.16	35.88	100.00
TRINITY_DN163_c8_g1_i2	TRINITY_DN163_c8_g1_i2	1149	916.36	19.00	8.48	5.83	100.00
TRINITY_DN164025_c0_g1_i1	TRINITY_DN164025_c0_g1_i1	563	330.43	3.00	3.71	2.55	100.00
TRINITY_DN16402_c0_g1_i2	TRINITY_DN16402_c0_g1_i2	1699	1466.36	55.00	15.34	10.55	100.00
TRINITY_DN164050_c0_g1_i1	TRINITY_DN164050_c0_g1_i1	549	316.44	4.00	5.17	3.56	100.00
TRINITY_DN16405_c0_g1_i2	TRINITY_DN16405_c0_g1_i2	1465	1232.36	26.00	8.63	5.94	100.00
TRINITY_DN16407_c4_g1_i1	TRINITY_DN16407_c4_g1_i1	303	72.75	2.00	11.25	7.73	100.00
TRINITY_DN1640_c0_g1_i4	TRINITY_DN1640_c0_g1_i4	5833	5600.36	374.00	27.32	18.79	100.00
TRINITY_DN164112_c0_g1_i1	TRINITY_DN164112_c0_g1_i1	338	106.37	5.00	19.23	13.22	100.00
TRINITY_DN16411_c9_g1_i1	TRINITY_DN16411_c9_g1_i1	301	70.88	0.00	0.00	0.00	0.00
TRINITY_DN164129_c0_g1_i1	TRINITY_DN164129_c0_g1_i1	388	155.79	3.00	7.88	5.42	100.00
TRINITY_DN1641_c0_g1_i1	TRINITY_DN1641_c0_g1_i1	1705	1472.36	983.00	273.10	187.83	100.00
TRINITY_DN164211_c0_g1_i1	TRINITY_DN164211_c0_g1_i1	311	80.28	4.00	20.38	14.02	100.00
TRINITY_DN164238_c0_g1_i1	TRINITY_DN164238_c0_g1_i1	442	209.60	3.00	5.85	4.03	100.00
TRINITY_DN16423_c0_g1_i18	TRINITY_DN16423_c0_g1_i18	2476	2243.36	35.00	6.38	4.39	100.00
TRINITY_DN16424_c0_g1_i3	TRINITY_DN16424_c0_g1_i3	560	327.43	3.00	3.75	2.58	100.00
TRINITY_DN16424_c0_g2_i3	TRINITY_DN16424_c0_g2_i3	771	538.36	6.00	4.56	3.14	100.00
TRINITY_DN16428_c0_g1_i10	TRINITY_DN16428_c0_g1_i10	430	197.63	3.00	6.21	4.27	100.00
TRINITY_DN164339_c0_g1_i1	TRINITY_DN164339_c0_g1_i1	358	126.05	2.00	6.49	4.46	100.00
TRINITY_DN16434_c1_g1_i2	TRINITY_DN16434_c1_g1_i2	393	160.77	14.00	35.62	24.50	100.00
TRINITY_DN16437_c0_g1_i2	TRINITY_DN16437_c0_g1_i2	1618	1385.36	59.00	17.42	11.98	100.00
TRINITY_DN164383_c0_g1_i1	TRINITY_DN164383_c0_g1_i1	495	262.50	6.00	9.35	6.43	100.00
TRINITY_DN16438_c0_g1_i1	TRINITY_DN16438_c0_g1_i1	1602	1369.36	20.00	5.97	4.11	100.00
TRINITY_DN16439_c0_g1_i1	TRINITY_DN16439_c0_g1_i1	408	175.70	0.00	0.00	0.00	0.00
TRINITY_DN164437_c0_g1_i1	TRINITY_DN164437_c0_g1_i1	314	83.14	0.00	0.00	0.00	0.00
TRINITY_DN16451_c0_g1_i9	TRINITY_DN16451_c0_g1_i9	482	249.52	0.00	0.00	0.00	0.00
TRINITY_DN16453_c0_g1_i1	TRINITY_DN16453_c0_g1_i1	1045	812.36	12.00	6.04	4.16	100.00
TRINITY_DN16456_c0_g1_i4	TRINITY_DN16456_c0_g1_i4	1978	1745.36	244.00	57.19	39.33	100.00
TRINITY_DN16456_c1_g1_i3	TRINITY_DN16456_c1_g1_i3	1452	1219.36	34.00	11.41	7.84	100.00
TRINITY_DN16457_c0_g1_i7	TRINITY_DN16457_c0_g1_i7	1312	1079.36	136.00	51.54	35.45	100.00
TRINITY_DN16458_c0_g2_i3	TRINITY_DN16458_c0_g2_i3	1561	1328.36	48.00	14.78	10.17	100.00
TRINITY_DN16458_c2_g1_i1	TRINITY_DN16458_c2_g1_i1	821	588.36	19.00	13.21	9.09	100.00
TRINITY_DN16459_c0_g1_i1	TRINITY_DN16459_c0_g1_i1	868	635.36	26.00	16.74	11.51	100.00
TRINITY_DN164629_c0_g1_i1	TRINITY_DN164629_c0_g1_i1	517	284.48	4.00	5.75	3.96	100.00
TRINITY_DN16463_c1_g1_i7	TRINITY_DN16463_c1_g1_i7	688	455.37	0.00	0.00	0.00	0.00
TRINITY_DN164671_c0_g1_i1	TRINITY_DN164671_c0_g1_i1	402	169.72	5.00	12.05	8.29	100.00
TRINITY_DN16467_c0_g1_i10	TRINITY_DN16467_c0_g1_i10	2590	2357.36	291.00	50.50	34.73	100.00
TRINITY_DN16468_c0_g1_i1	TRINITY_DN16468_c0_g1_i1	607	374.40	2.00	2.19	1.50	100.00
TRINITY_DN16473_c1_g1_i1	TRINITY_DN16473_c1_g1_i1	455	222.57	13.00	23.89	16.43	100.00
TRINITY_DN16475_c0_g1_i2	TRINITY_DN16475_c0_g1_i2	702	469.37	9.00	7.84	5.39	100.00
TRINITY_DN16477_c0_g1_i4	TRINITY_DN16477_c0_g1_i4	362	130.00	2.00	6.29	4.33	100.00
TRINITY_DN1647_c1_g1_i15	TRINITY_DN1647_c1_g1_i15	1226	993.36	36.00	14.82	10.20	100.00
TRINITY_DN1647_c2_g2_i1	TRINITY_DN1647_c2_g2_i1	1066	833.36	91.00	44.67	30.72	100.00
TRINITY_DN164828_c0_g1_i1	TRINITY_DN164828_c0_g1_i1	307	76.50	2.00	10.69	7.36	100.00
TRINITY_DN164866_c0_g1_i1	TRINITY_DN164866_c0_g1_i1	389	156.79	4.00	10.44	7.18	100.00
TRINITY_DN16487_c0_g2_i1	TRINITY_DN16487_c0_g2_i1	661	428.38	10.00	9.55	6.57	100.00
TRINITY_DN164884_c0_g1_i1	TRINITY_DN164884_c0_g1_i1	357	125.06	4.00	13.08	9.00	100.00
TRINITY_DN16489_c1_g1_i1	TRINITY_DN16489_c1_g1_i1	2177	1944.36	165.00	34.71	23.87	100.00
TRINITY_DN16492_c0_g1_i4	TRINITY_DN16492_c0_g1_i4	1332	1099.36	18.00	6.70	4.61	100.00
TRINITY_DN16492_c1_g1_i1	TRINITY_DN16492_c1_g1_i1	773	540.36	5.00	3.79	2.60	100.00
TRINITY_DN164945_c0_g1_i1	TRINITY_DN164945_c0_g1_i1	297	67.18	3.00	18.27	12.56	100.00
TRINITY_DN1649_c0_g1_i3	TRINITY_DN1649_c0_g1_i3	5632	5399.36	345.00	26.14	17.98	100.00
TRINITY_DN1649_c1_g1_i20	TRINITY_DN1649_c1_g1_i20	818	585.36	22.00	15.37	10.57	100.00
TRINITY_DN164_c0_g1_i7	TRINITY_DN164_c0_g1_i7	5400	5167.36	3333.00	263.85	181.47	100.00
TRINITY_DN16503_c0_g1_i4	TRINITY_DN16503_c0_g1_i4	1624	1391.36	102.00	29.99	20.62	100.00
TRINITY_DN16506_c0_g1_i10	TRINITY_DN16506_c0_g1_i10	3461	3228.36	226.00	28.64	19.69	100.00
TRINITY_DN16506_c0_g2_i3	TRINITY_DN16506_c0_g2_i3	978	745.36	52.00	28.54	19.63	100.00
TRINITY_DN165080_c0_g1_i1	TRINITY_DN165080_c0_g1_i1	2256	2023.36	60.00	12.13	8.34	100.00
TRINITY_DN165082_c0_g1_i1	TRINITY_DN165082_c0_g1_i1	338	106.37	3.00	11.54	7.93	100.00
TRINITY_DN165083_c0_g1_i1	TRINITY_DN165083_c0_g1_i1	1730	1497.36	30.00	8.20	5.64	100.00
TRINITY_DN165084_c0_g1_i1	TRINITY_DN165084_c0_g1_i1	1682	1449.36	36.00	10.16	6.99	100.00
TRINITY_DN165090_c0_g1_i1	TRINITY_DN165090_c0_g1_i1	647	414.38	5.00	4.94	3.39	100.00
TRINITY_DN165093_c0_g1_i1	TRINITY_DN165093_c0_g1_i1	603	370.40	7.00	7.73	5.32	100.00
TRINITY_DN165095_c0_g1_i1	TRINITY_DN165095_c0_g1_i1	1018	785.36	19.00	9.90	6.81	100.00
TRINITY_DN165097_c0_g1_i1	TRINITY_DN165097_c0_g1_i1	662	429.38	6.00	5.72	3.93	100.00
TRINITY_DN165098_c0_g1_i1	TRINITY_DN165098_c0_g1_i1	2292	2059.36	50.00	9.93	6.83	100.00
TRINITY_DN165102_c0_g1_i1	TRINITY_DN165102_c0_g1_i1	1786	1553.36	46.00	12.11	8.33	100.00
TRINITY_DN165104_c0_g1_i1	TRINITY_DN165104_c0_g1_i1	1245	1012.36	55.00	22.22	15.28	100.00
TRINITY_DN165111_c0_g1_i1	TRINITY_DN165111_c0_g1_i1	855	622.36	11.00	7.23	4.97	100.00
TRINITY_DN165113_c0_g1_i1	TRINITY_DN165113_c0_g1_i1	1296	1063.36	29.00	11.16	7.67	100.00
TRINITY_DN165114_c0_g1_i1	TRINITY_DN165114_c0_g1_i1	953	720.36	37.00	21.01	14.45	100.00
TRINITY_DN165116_c0_g1_i1	TRINITY_DN165116_c0_g1_i1	600	367.41	11.00	12.25	8.42	100.00
TRINITY_DN165120_c0_g1_i1	TRINITY_DN165120_c0_g1_i1	711	478.37	12.00	10.26	7.06	100.00
TRINITY_DN165124_c0_g1_i1	TRINITY_DN165124_c0_g1_i1	583	350.42	6.00	7.00	4.82	100.00
TRINITY_DN165126_c0_g1_i1	TRINITY_DN165126_c0_g1_i1	1464	1231.36	31.00	10.30	7.08	100.00
TRINITY_DN165126_c1_g1_i1	TRINITY_DN165126_c1_g1_i1	2920	2687.36	72.00	10.96	7.54	100.00
TRINITY_DN165128_c0_g1_i1	TRINITY_DN165128_c0_g1_i1	1250	1017.36	115.00	46.24	31.80	100.00
TRINITY_DN165131_c0_g1_i1	TRINITY_DN165131_c0_g1_i1	565	332.43	5.00	6.15	4.23	100.00
TRINITY_DN165146_c0_g1_i1	TRINITY_DN165146_c0_g1_i1	378	145.86	2.00	5.61	3.86	100.00
TRINITY_DN165147_c0_g1_i1	TRINITY_DN165147_c0_g1_i1	639	406.39	532.00	535.50	368.30	100.00
TRINITY_DN165152_c0_g1_i2	TRINITY_DN165152_c0_g1_i2	469	236.54	3.00	5.19	3.57	100.00
TRINITY_DN165154_c0_g1_i1	TRINITY_DN165154_c0_g1_i1	821	588.36	18.00	12.51	8.61	100.00
TRINITY_DN165155_c0_g1_i1	TRINITY_DN165155_c0_g1_i1	537	304.45	5.00	6.72	4.62	100.00
TRINITY_DN165156_c0_g1_i1	TRINITY_DN165156_c0_g1_i1	419	186.66	3.00	6.57	4.52	100.00
TRINITY_DN165160_c0_g1_i1	TRINITY_DN165160_c0_g1_i1	979	746.36	17.00	9.32	6.41	100.00
TRINITY_DN165166_c0_g1_i1	TRINITY_DN165166_c0_g1_i1	456	223.57	4.00	7.32	5.03	100.00
TRINITY_DN165168_c0_g1_i1	TRINITY_DN165168_c0_g1_i1	529	296.46	21.00	28.98	19.93	100.00
TRINITY_DN165169_c0_g1_i1	TRINITY_DN165169_c0_g1_i1	432	199.62	13.00	26.64	18.32	100.00
TRINITY_DN165176_c0_g1_i1	TRINITY_DN165176_c0_g1_i1	447	214.59	2.00	3.81	2.62	100.00
TRINITY_DN165178_c0_g1_i1	TRINITY_DN165178_c0_g1_i1	1103	870.36	27.00	12.69	8.73	100.00
TRINITY_DN165182_c0_g1_i1	TRINITY_DN165182_c0_g1_i1	726	493.37	21.00	17.41	11.98	100.00
TRINITY_DN165184_c0_g1_i1	TRINITY_DN165184_c0_g1_i1	350	118.15	4.00	13.85	9.52	100.00
TRINITY_DN165186_c0_g1_i1	TRINITY_DN165186_c0_g1_i1	687	454.37	12.00	10.80	7.43	100.00
TRINITY_DN16518_c0_g1_i3	TRINITY_DN16518_c0_g1_i3	511	278.48	2.00	2.94	2.02	100.00
TRINITY_DN165190_c0_g1_i1	TRINITY_DN165190_c0_g1_i1	334	102.46	2.00	7.98	5.49	100.00
TRINITY_DN165197_c0_g1_i1	TRINITY_DN165197_c0_g1_i1	350	118.15	4.00	13.85	9.52	100.00
TRINITY_DN165199_c0_g1_i1	TRINITY_DN165199_c0_g1_i1	940	707.36	1282.00	741.37	509.89	100.00
TRINITY_DN165202_c0_g1_i1	TRINITY_DN165202_c0_g1_i1	1214	981.36	31.00	12.92	8.89	100.00
TRINITY_DN165210_c0_g1_i1	TRINITY_DN165210_c0_g1_i1	493	260.51	7.00	10.99	7.56	100.00
TRINITY_DN165212_c0_g1_i1	TRINITY_DN165212_c0_g1_i1	487	254.52	9.00	14.46	9.95	100.00
TRINITY_DN165215_c0_g1_i1	TRINITY_DN165215_c0_g1_i1	351	119.14	4.00	13.73	9.45	100.00
TRINITY_DN16521_c0_g1_i2	TRINITY_DN16521_c0_g1_i2	5143	4910.36	203.00	16.91	11.63	100.00
TRINITY_DN16521_c0_g3_i1	TRINITY_DN16521_c0_g3_i1	1870	1637.36	57.00	14.24	9.79	100.00
TRINITY_DN165222_c0_g1_i1	TRINITY_DN165222_c0_g1_i1	407	174.70	5.00	11.71	8.05	100.00
TRINITY_DN165223_c0_g1_i1	TRINITY_DN165223_c0_g1_i1	499	266.50	5.00	7.67	5.28	100.00
TRINITY_DN165227_c0_g1_i1	TRINITY_DN165227_c0_g1_i1	1254	1021.36	26.00	10.41	7.16	100.00
TRINITY_DN165228_c0_g1_i1	TRINITY_DN165228_c0_g1_i1	1044	811.36	18.00	9.07	6.24	100.00
TRINITY_DN165234_c0_g1_i1	TRINITY_DN165234_c0_g1_i1	492	259.51	4.00	6.31	4.34	100.00
TRINITY_DN16523_c0_g1_i1	TRINITY_DN16523_c0_g1_i1	420	187.66	5.00	10.90	7.50	100.00
TRINITY_DN165246_c0_g1_i1	TRINITY_DN165246_c0_g1_i1	640	407.39	10.00	10.04	6.91	100.00
TRINITY_DN165250_c0_g1_i1	TRINITY_DN165250_c0_g1_i1	521	288.47	6.00	8.51	5.85	100.00
TRINITY_DN165251_c0_g1_i1	TRINITY_DN165251_c0_g1_i1	819	586.36	31.00	21.63	14.87	100.00
TRINITY_DN165255_c0_g1_i1	TRINITY_DN165255_c0_g1_i1	322	90.81	4.00	18.02	12.39	100.00
TRINITY_DN165262_c0_g1_i1	TRINITY_DN165262_c0_g1_i1	420	187.66	3.00	6.54	4.50	100.00
TRINITY_DN165263_c0_g1_i1	TRINITY_DN165263_c0_g1_i1	523	290.47	5.00	7.04	4.84	100.00
TRINITY_DN165275_c0_g1_i1	TRINITY_DN165275_c0_g1_i1	490	257.51	6.00	9.53	6.56	100.00
TRINITY_DN165286_c0_g1_i1	TRINITY_DN165286_c0_g1_i1	390	157.78	2.00	5.19	3.57	100.00
TRINITY_DN16528_c0_g1_i1	TRINITY_DN16528_c0_g1_i1	1316	1083.36	19.00	7.17	4.93	100.00
TRINITY_DN165293_c0_g1_i1	TRINITY_DN165293_c0_g1_i1	1076	843.36	15.00	7.28	5.00	100.00
TRINITY_DN165298_c0_g1_i1	TRINITY_DN165298_c0_g1_i1	1660	1427.36	74.00	21.21	14.59	100.00
TRINITY_DN165299_c0_g1_i1	TRINITY_DN165299_c0_g1_i1	1054	821.36	11.00	5.48	3.77	100.00
TRINITY_DN1652_c0_g1_i5	TRINITY_DN1652_c0_g1_i5	1703	1470.36	214.00	59.54	40.95	100.00
TRINITY_DN165307_c0_g1_i1	TRINITY_DN165307_c0_g1_i1	1170	937.36	10.00	4.36	3.00	100.00
TRINITY_DN165312_c0_g1_i1	TRINITY_DN165312_c0_g1_i1	992	759.36	15.00	8.08	5.56	100.00
TRINITY_DN165313_c0_g1_i1	TRINITY_DN165313_c0_g1_i1	2351	2118.36	51.00	9.85	6.77	100.00
TRINITY_DN165315_c0_g1_i1	TRINITY_DN165315_c0_g1_i1	427	194.64	3.00	6.31	4.34	100.00
TRINITY_DN165320_c0_g1_i1	TRINITY_DN165320_c0_g1_i1	539	306.45	7.00	9.34	6.43	100.00
TRINITY_DN165324_c0_g1_i1	TRINITY_DN165324_c0_g1_i1	421	188.65	3.00	6.50	4.47	100.00
TRINITY_DN165325_c0_g1_i1	TRINITY_DN165325_c0_g1_i1	675	442.37	20.00	18.49	12.72	100.00
TRINITY_DN165327_c0_g1_i1	TRINITY_DN165327_c0_g1_i1	410	177.69	4.00	9.21	6.33	100.00
TRINITY_DN165338_c0_g1_i1	TRINITY_DN165338_c0_g1_i1	389	156.79	6.00	15.65	10.77	100.00
TRINITY_DN165339_c0_g1_i1	TRINITY_DN165339_c0_g1_i1	320	88.89	3.00	13.81	9.50	100.00
TRINITY_DN165341_c0_g1_i1	TRINITY_DN165341_c0_g1_i1	506	273.49	7.00	10.47	7.20	100.00
TRINITY_DN165343_c0_g1_i1	TRINITY_DN165343_c0_g1_i1	1401	1168.36	28.00	9.80	6.74	100.00
TRINITY_DN165353_c0_g1_i1	TRINITY_DN165353_c0_g1_i1	583	350.42	7.00	8.17	5.62	100.00
TRINITY_DN165362_c0_g1_i1	TRINITY_DN165362_c0_g1_i1	1168	935.36	33.00	14.43	9.93	100.00
TRINITY_DN165363_c0_g1_i1	TRINITY_DN165363_c0_g1_i1	380	147.84	3.00	8.30	5.71	100.00
TRINITY_DN165364_c0_g1_i1	TRINITY_DN165364_c0_g1_i1	1110	877.36	9.00	4.20	2.89	100.00
TRINITY_DN165367_c0_g1_i1	TRINITY_DN165367_c0_g1_i1	476	243.53	12.00	20.16	13.86	100.00
TRINITY_DN165374_c0_g1_i1	TRINITY_DN165374_c0_g1_i1	1680	1447.36	30.00	8.48	5.83	100.00
TRINITY_DN165376_c0_g1_i1	TRINITY_DN165376_c0_g1_i1	1386	1153.36	29.00	10.29	7.07	100.00
TRINITY_DN165381_c0_g1_i1	TRINITY_DN165381_c0_g1_i1	776	543.36	38.00	28.61	19.68	100.00
TRINITY_DN165385_c0_g1_i1	TRINITY_DN165385_c0_g1_i1	1469	1236.36	18.00	5.96	4.10	100.00
TRINITY_DN165386_c0_g1_i1	TRINITY_DN165386_c0_g1_i1	426	193.64	8.00	16.90	11.62	100.00
TRINITY_DN165387_c0_g1_i1	TRINITY_DN165387_c0_g1_i1	979	746.36	18.00	9.87	6.78	100.00
TRINITY_DN165394_c0_g1_i1	TRINITY_DN165394_c0_g1_i1	1308	1075.36	161.00	61.24	42.12	100.00
TRINITY_DN165397_c0_g1_i1	TRINITY_DN165397_c0_g1_i1	425	192.64	5.00	10.62	7.30	100.00
TRINITY_DN165405_c0_g1_i1	TRINITY_DN165405_c0_g1_i1	706	473.37	12.00	10.37	7.13	100.00
TRINITY_DN165410_c0_g1_i1	TRINITY_DN165410_c0_g1_i1	1548	1315.36	25.00	7.77	5.35	100.00
TRINITY_DN165412_c0_g1_i1	TRINITY_DN165412_c0_g1_i1	893	660.36	36.00	22.30	15.34	100.00
TRINITY_DN165413_c0_g1_i1	TRINITY_DN165413_c0_g1_i1	635	402.39	6.00	6.10	4.20	100.00
TRINITY_DN165416_c0_g1_i1	TRINITY_DN165416_c0_g1_i1	1020	787.36	11.00	5.71	3.93	100.00
TRINITY_DN165418_c0_g1_i1	TRINITY_DN165418_c0_g1_i1	643	410.38	7.00	6.98	4.80	100.00
TRINITY_DN165422_c0_g1_i1	TRINITY_DN165422_c0_g1_i1	322	90.81	2.00	9.01	6.20	100.00
TRINITY_DN165423_c0_g1_i1	TRINITY_DN165423_c0_g1_i1	606	373.40	14.00	15.34	10.55	100.00
TRINITY_DN165424_c0_g1_i1	TRINITY_DN165424_c0_g1_i1	413	180.68	4.00	9.06	6.23	100.00
TRINITY_DN165427_c0_g1_i1	TRINITY_DN165427_c0_g1_i1	1593	1360.36	59.00	17.74	12.20	100.00
TRINITY_DN165429_c0_g1_i1	TRINITY_DN165429_c0_g1_i1	590	357.41	13.00	14.88	10.23	100.00
TRINITY_DN16542_c0_g1_i4	TRINITY_DN16542_c0_g1_i4	5323	5090.36	1128.00	90.65	62.34	100.00
TRINITY_DN165441_c0_g1_i1	TRINITY_DN165441_c0_g1_i1	805	572.36	7.00	5.00	3.44	100.00
TRINITY_DN165442_c0_g1_i1	TRINITY_DN165442_c0_g1_i1	464	231.55	8.00	14.13	9.72	100.00
TRINITY_DN165444_c0_g1_i1	TRINITY_DN165444_c0_g1_i1	468	235.55	6.00	10.42	7.17	100.00
TRINITY_DN165449_c0_g1_i1	TRINITY_DN165449_c0_g1_i1	889	656.36	9.00	5.61	3.86	100.00
TRINITY_DN165455_c0_g1_i1	TRINITY_DN165455_c0_g1_i1	1992	1759.36	362.00	84.17	57.89	100.00
TRINITY_DN165456_c0_g1_i1	TRINITY_DN165456_c0_g1_i1	311	80.28	4.00	20.38	14.02	100.00
TRINITY_DN165457_c0_g1_i1	TRINITY_DN165457_c0_g1_i1	370	137.92	4.00	11.86	8.16	100.00
TRINITY_DN165463_c0_g1_i2	TRINITY_DN165463_c0_g1_i2	1948	1715.36	50.00	11.92	8.20	100.00
TRINITY_DN165464_c0_g1_i1	TRINITY_DN165464_c0_g1_i1	1331	1098.36	34.00	12.66	8.71	100.00
TRINITY_DN165468_c0_g1_i1	TRINITY_DN165468_c0_g1_i1	500	267.50	5.00	7.65	5.26	100.00
TRINITY_DN165470_c0_g1_i1	TRINITY_DN165470_c0_g1_i1	568	335.43	11.00	13.41	9.23	100.00
TRINITY_DN16547_c1_g1_i1	TRINITY_DN16547_c1_g1_i1	641	408.38	22.00	22.04	15.16	100.00
TRINITY_DN165481_c0_g1_i1	TRINITY_DN165481_c0_g1_i1	1350	1117.36	17.00	6.22	4.28	100.00
TRINITY_DN165487_c0_g1_i1	TRINITY_DN165487_c0_g1_i1	3131	2898.36	117.00	16.51	11.36	100.00
TRINITY_DN16548_c1_g1_i1	TRINITY_DN16548_c1_g1_i1	764	531.37	9.00	6.93	4.77	100.00
TRINITY_DN165491_c0_g1_i1	TRINITY_DN165491_c0_g1_i1	386	153.81	2.00	5.32	3.66	100.00
TRINITY_DN165498_c0_g1_i1	TRINITY_DN165498_c0_g1_i1	1695	1462.36	28.00	7.83	5.39	100.00
TRINITY_DN165499_c0_g1_i1	TRINITY_DN165499_c0_g1_i1	925	692.36	10.00	5.91	4.06	100.00
TRINITY_DN1654_c0_g1_i3	TRINITY_DN1654_c0_g1_i3	655	422.38	23.00	22.27	15.32	100.00
TRINITY_DN165503_c0_g1_i1	TRINITY_DN165503_c0_g1_i1	381	148.84	5.00	13.74	9.45	100.00
TRINITY_DN165504_c0_g1_i1	TRINITY_DN165504_c0_g1_i1	458	225.56	6.00	10.88	7.48	100.00
TRINITY_DN165508_c0_g1_i1	TRINITY_DN165508_c0_g1_i1	322	90.81	3.00	13.51	9.29	100.00
TRINITY_DN16550_c0_g1_i1	TRINITY_DN16550_c0_g1_i1	299	69.03	16.00	94.82	65.21	100.00
TRINITY_DN165511_c0_g1_i1	TRINITY_DN165511_c0_g1_i1	861	628.36	12.00	7.81	5.37	100.00
TRINITY_DN165515_c0_g1_i1	TRINITY_DN165515_c0_g1_i1	723	490.37	12.00	10.01	6.88	100.00
TRINITY_DN165517_c0_g1_i2	TRINITY_DN165517_c0_g1_i2	1511	1278.36	41.00	13.12	9.02	100.00
TRINITY_DN165518_c0_g1_i1	TRINITY_DN165518_c0_g1_i1	428	195.63	5.00	10.45	7.19	100.00
TRINITY_DN165522_c0_g1_i1	TRINITY_DN165522_c0_g1_i1	472	239.54	3.00	5.12	3.52	100.00
TRINITY_DN165526_c0_g1_i1	TRINITY_DN165526_c0_g1_i1	371	138.91	5.00	14.72	10.13	100.00
TRINITY_DN165528_c0_g1_i1	TRINITY_DN165528_c0_g1_i1	1040	807.36	11.00	5.57	3.83	100.00
TRINITY_DN165529_c0_g1_i1	TRINITY_DN165529_c0_g1_i1	395	162.76	4.00	10.05	6.91	100.00
TRINITY_DN16552_c0_g1_i1	TRINITY_DN16552_c0_g1_i1	878	645.36	48.00	30.42	20.92	100.00
TRINITY_DN165531_c0_g1_i1	TRINITY_DN165531_c0_g1_i1	965	732.36	17.00	9.50	6.53	100.00
TRINITY_DN165533_c0_g1_i1	TRINITY_DN165533_c0_g1_i1	690	457.37	21.00	18.78	12.92	100.00
TRINITY_DN165544_c0_g1_i1	TRINITY_DN165544_c0_g1_i1	690	457.37	18.00	16.10	11.07	100.00
TRINITY_DN165546_c0_g1_i3	TRINITY_DN165546_c0_g1_i3	2884	2651.36	71.00	10.95	7.53	100.00
TRINITY_DN165553_c0_g1_i1	TRINITY_DN165553_c0_g1_i1	1201	968.36	26.00	10.98	7.55	100.00
TRINITY_DN165554_c0_g1_i1	TRINITY_DN165554_c0_g1_i1	323	91.78	2.00	8.91	6.13	100.00
TRINITY_DN165563_c0_g1_i1	TRINITY_DN165563_c0_g1_i1	811	578.36	13.00	9.19	6.32	100.00
TRINITY_DN165565_c0_g1_i1	TRINITY_DN165565_c0_g1_i1	625	392.39	5.00	5.21	3.58	100.00
TRINITY_DN165569_c0_g1_i1	TRINITY_DN165569_c0_g1_i1	1082	849.36	22.00	10.60	7.29	100.00
TRINITY_DN165576_c0_g1_i1	TRINITY_DN165576_c0_g1_i1	539	306.45	4.00	5.34	3.67	100.00
TRINITY_DN165584_c0_g1_i1	TRINITY_DN165584_c0_g1_i1	789	556.36	5.00	3.68	2.53	100.00
TRINITY_DN165585_c0_g1_i1	TRINITY_DN165585_c0_g1_i1	1189	956.36	16.00	6.84	4.71	100.00
TRINITY_DN165587_c0_g1_i1	TRINITY_DN165587_c0_g1_i1	352	120.12	5.00	17.03	11.71	100.00
TRINITY_DN16558_c4_g1_i1	TRINITY_DN16558_c4_g1_i1	326	94.68	1.00	4.32	2.97	100.00
TRINITY_DN16559_c0_g1_i1	TRINITY_DN16559_c0_g1_i1	463	230.55	5.00	8.87	6.10	100.00
TRINITY_DN1655_c0_g1_i2	TRINITY_DN1655_c0_g1_i2	1875	1642.36	539.00	134.25	92.33	100.00
TRINITY_DN165604_c0_g1_i1	TRINITY_DN165604_c0_g1_i1	561	328.43	4.00	4.98	3.43	100.00
TRINITY_DN165608_c0_g1_i1	TRINITY_DN165608_c0_g1_i1	460	227.56	5.00	8.99	6.18	100.00
TRINITY_DN165616_c0_g1_i1	TRINITY_DN165616_c0_g1_i1	1322	1089.36	27.00	10.14	6.97	100.00
TRINITY_DN165620_c0_g1_i1	TRINITY_DN165620_c0_g1_i1	346	114.22	4.00	14.33	9.85	100.00
TRINITY_DN165622_c0_g1_i1	TRINITY_DN165622_c0_g1_i1	960	727.36	29.00	16.31	11.22	100.00
TRINITY_DN165623_c0_g1_i1	TRINITY_DN165623_c0_g1_i1	352	120.12	3.00	10.22	7.03	100.00
TRINITY_DN165624_c0_g1_i1	TRINITY_DN165624_c0_g1_i1	668	435.37	12.00	11.27	7.75	100.00
TRINITY_DN165630_c0_g1_i1	TRINITY_DN165630_c0_g1_i1	832	599.36	10.00	6.82	4.69	100.00
TRINITY_DN165634_c0_g1_i1	TRINITY_DN165634_c0_g1_i1	2579	2346.36	82.00	14.30	9.83	100.00
